run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.mdt,metrics.std,metrics.med_dt,params.random_max_time_warp_percent,params.by_metric,params.random_warp_status_times,params.model_class,params.n_aug,params.n_dev,params.pred_hor,tags.mlflow.user,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.source.type
9f0542a38830482eaae2205eb0532ed0,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/9f0542a38830482eaae2205eb0532ed0/artifacts,2024-07-13 06:24:13.614000+00:00,2024-07-13 06:27:56.288000+00:00,38.4758679363915,42.54975523763999,23.125,0.5,metrics.mdt,True,XGBRegressor,1,63,1,nkuechen,2024-07-13T08:24:13,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
fe5b337f0cc74991b25c76bd10bcb149,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/fe5b337f0cc74991b25c76bd10bcb149/artifacts,2024-07-13 06:20:30.545000+00:00,2024-07-13 06:24:13.530000+00:00,36.52256997700347,39.63804468249924,22.75,0,metrics.mdt,True,XGBRegressor,1,63,1,nkuechen,2024-07-13T08:20:30,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
58a6237cca6b4301ae24739e8bbc42cc,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/58a6237cca6b4301ae24739e8bbc42cc/artifacts,2024-07-13 06:17:14.790000+00:00,2024-07-13 06:20:30.465000+00:00,43.18706874245299,46.51782914827773,25.875,1,metrics.mdt,True,DecisionTreeRegressor,1,63,1,nkuechen,2024-07-13T08:17:14,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
5d8af2bec6574d2ea621d569048aa13e,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/5d8af2bec6574d2ea621d569048aa13e/artifacts,2024-07-13 06:14:01.956000+00:00,2024-07-13 06:17:14.713000+00:00,39.93610402146987,45.759726685615554,24.875,0.5,metrics.mdt,True,DecisionTreeRegressor,1,63,1,nkuechen,2024-07-13T08:14:01,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
adb25685e79b49b794368cef6c4fb61f,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/adb25685e79b49b794368cef6c4fb61f/artifacts,2024-07-13 06:10:49.740000+00:00,2024-07-13 06:14:01.880000+00:00,39.701830929578605,46.88615107595181,22.625,0,metrics.mdt,True,DecisionTreeRegressor,1,63,1,nkuechen,2024-07-13T08:10:49,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
b77918002e0f4182b17619b6cb721c82,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/b77918002e0f4182b17619b6cb721c82/artifacts,2024-07-13 06:07:35.879000+00:00,2024-07-13 06:10:49.658000+00:00,43.412695568751474,45.03565113637205,27.5,1,metrics.mdt,True,LinearRegression,1,63,1,nkuechen,2024-07-13T08:07:35,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
c91488f399594585ac54f30edc6cbb7a,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/c91488f399594585ac54f30edc6cbb7a/artifacts,2024-07-13 06:04:20.057000+00:00,2024-07-13 06:07:35.799000+00:00,42.1763468013468,44.21613435513712,26.25,0.5,metrics.mdt,True,LinearRegression,1,63,1,nkuechen,2024-07-13T08:04:20,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
c048fee5f6064c08a8d3bb8e79d4d78e,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/c048fee5f6064c08a8d3bb8e79d4d78e/artifacts,2024-07-13 06:01:11.146000+00:00,2024-07-13 06:04:19.979000+00:00,40.6753235058441,43.82122444594374,24.25,0,metrics.mdt,True,LinearRegression,1,63,1,nkuechen,2024-07-13T08:01:11,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
98bd8cb360d245cabe1501cd7d36cbd2,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/98bd8cb360d245cabe1501cd7d36cbd2/artifacts,2024-07-13 05:57:23.632000+00:00,2024-07-13 06:01:11.062000+00:00,39.242328492202105,43.634814296189035,25.25,1,metrics.mdt,True,XGBRegressor,1,63,1,nkuechen,2024-07-13T07:57:23,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
86d280cf3bb44c208656c6003c82120c,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/86d280cf3bb44c208656c6003c82120c/artifacts,2024-07-13 05:53:39.630000+00:00,2024-07-13 05:57:23.556000+00:00,36.86746594155131,42.88171699427694,21.875,0.5,metrics.mdt,True,XGBRegressor,1,63,1,nkuechen,2024-07-13T07:53:39,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
