run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.med_dt,metrics.mdt,metrics.std,params.add_noise,params.n_dev,params.max_noise,params.n_aug,params.pred_hor,params.by_metric,params.model_class,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.user,tags.mlflow.source.name
3f4686dd2df841d4aa784a25775161fd,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/3f4686dd2df841d4aa784a25775161fd/artifacts,2024-07-12 22:04:48.554000+00:00,2024-07-12 22:09:00.313000+00:00,22.875,39.708324939846676,41.57275281230981,True,63,0,1,1,metrics.mdt,LinearRegression,2024-07-13T00:04:48,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
5021da7982b94d9f9344fa99865ab4bf,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/5021da7982b94d9f9344fa99865ab4bf/artifacts,2024-07-12 21:50:14.403000+00:00,2024-07-12 22:04:48.452000+00:00,23.625,36.554858104858106,37.65487423958018,True,63,20,1,1,metrics.mdt,XGBRegressor,2024-07-12T23:50:14,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
611e865d8b304f9888462833613a8ea5,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/611e865d8b304f9888462833613a8ea5/artifacts,2024-07-12 21:36:04.518000+00:00,2024-07-12 21:50:14.297000+00:00,25.25,34.83665966386555,33.547334802667855,True,63,10,1,1,metrics.mdt,XGBRegressor,2024-07-12T23:36:04,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
8c8de2d154044ccab544b72f110718fa,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/8c8de2d154044ccab544b72f110718fa/artifacts,2024-07-12 21:21:15.854000+00:00,2024-07-12 21:36:04.414000+00:00,22.5,37.610179172679175,43.80817949075574,True,63,0,1,1,metrics.mdt,XGBRegressor,2024-07-12T23:21:15,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
77de2364c0e641e0a03d5d63ad3ac7e1,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/77de2364c0e641e0a03d5d63ad3ac7e1/artifacts,2024-07-12 21:16:59.391000+00:00,2024-07-12 21:21:15.756000+00:00,24.375,41.325711668776506,45.48310669957128,True,63,20,1,1,metrics.mdt,DecisionTreeRegressor,2024-07-12T23:16:59,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
6416e826f9ef41d0864a288c40301e60,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/6416e826f9ef41d0864a288c40301e60/artifacts,2024-07-12 21:12:42.207000+00:00,2024-07-12 21:16:59.291000+00:00,27.375,42.61761883047792,47.92206877514603,True,63,10,1,1,metrics.mdt,DecisionTreeRegressor,2024-07-12T23:12:42,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
d98966e11327457e9b035611bc5fb92f,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/d98966e11327457e9b035611bc5fb92f/artifacts,2024-07-12 21:08:26.510000+00:00,2024-07-12 21:12:42.106000+00:00,23.375,42.28483149750852,47.97243927898146,True,63,0,1,1,metrics.mdt,DecisionTreeRegressor,2024-07-12T23:08:26,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
fc00b7c7ad3340198ea12b63e3da126f,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/fc00b7c7ad3340198ea12b63e3da126f/artifacts,2024-07-12 21:04:10.819000+00:00,2024-07-12 21:08:26.409000+00:00,25.875,43.27081228956229,47.02215975797043,True,63,20,1,1,metrics.mdt,LinearRegression,2024-07-12T23:04:10,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
a0deca22e4ec438cbdb8580348954f1f,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/a0deca22e4ec438cbdb8580348954f1f/artifacts,2024-07-12 20:59:56.633000+00:00,2024-07-12 21:04:10.716000+00:00,25.875,42.284408258833544,40.98475661719611,True,63,10,1,1,metrics.mdt,LinearRegression,2024-07-12T22:59:56,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
daf9fb08dc914b92bfbbb94dbbdba097,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/daf9fb08dc914b92bfbbb94dbbdba097/artifacts,2024-07-12 20:55:39.532000+00:00,2024-07-12 20:59:56.533000+00:00,25.0,39.64587355212355,42.37127296428621,True,63,0,1,1,metrics.mdt,LinearRegression,2024-07-12T22:55:39,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
